PassengerId,Survived,Pclass,Nametitle_0,Nametitle_1,Nametitle_2,Nametitle_3,Nametitle_4,Lastname_0,Lastname_1,Lastname_2,Lastname_3,Lastname_4,Lastname_5,Lastname_6,Lastname_7,Lastname_8,Lastname_9,Sex_0,Age,SibSp,Parch,Ticketcode_0,Ticketcode_1,Ticketcode_2,Ticketcode_3,Ticketcode_4,Ticketcode_5,Fare,Cabin_0,Cabin_1,Cabin_2,Cabin_3,Cabin_4,Cabin_5,Cabin_6,Cabin_7,Embarked_0,Embarked_1
255,0,0.841594769186,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0.863051738988,-0.478903728509,1.86581259333,0,0,0,0,1,1,-0.252865534121,0,0,0,0,0,0,0,0,0,0
256,1,0.841594769186,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,-0.0683943530642,-0.478903728509,1.86581259333,0,0,0,0,1,1,-0.348861042583,0,0,0,0,0,0,0,0,0,1
257,1,-1.54550718718,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,0,1,0.887234543482,0,0,0,0,0,0,0,0,0,1
258,1,-1.54550718718,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0.00922615460683,-0.478903728509,-0.444829492449,0,0,0,0,1,1,1.02832766603,0,0,1,0,1,1,0,0,0,0
259,1,-1.54550718718,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0.397328692962,-0.478903728509,-0.444829492449,0,0,0,0,0,1,9.25867992652,0,0,0,0,0,0,0,0,0,1
260,1,-0.351956208999,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1.56163630803,-0.478903728509,0.71049155044,0,0,0,0,1,1,-0.141005746892,0,0,0,0,0,0,0,0,0,0
261,0,0.841594769186,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.493738553271,0,0,0,0,0,0,0,0,1,0
262,1,0.841594769186,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,-2.08652755251,3.36112678064,1.86581259333,0,0,0,0,1,1,-0.0368770896669,0,0,0,0,0,0,0,0,0,0
263,0,-1.54550718718,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1.71687732337,0.481103898778,0.71049155044,0,0,0,0,1,1,0.895932064735,0,0,1,0,1,1,0,1,0,0
264,0,-1.54550718718,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0.785431231317,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.643529197075,0,0,1,0,1,1,1,0,0,0
265,0,0.841594769186,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.493738553271,0,0,0,0,0,0,0,0,1,0
266,0,-0.351956208999,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0.474949200633,-0.478903728509,-0.444829492449,0,0,0,1,1,0,-0.440587034501,0,0,0,0,0,0,0,0,0,0
267,0,0.841594769186,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1.07746095279,3.36112678064,0.71049155044,0,0,0,0,1,1,0.123543857892,0,0,0,0,0,0,0,0,0,0
268,1,0.841594769186,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,-0.378876383748,0.481103898778,-0.444829492449,0,0,0,0,1,1,-0.493255357646,0,0,0,0,0,0,0,0,0,0
269,1,-1.54550718718,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,2.1826003694,-0.478903728509,0.71049155044,0,0,0,0,0,1,2.32256714807,0,0,1,0,1,1,1,1,0,0
270,1,-1.54550718718,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0.397328692962,-0.478903728509,-0.444829492449,0,0,0,0,0,1,1.97796749045,0,0,1,1,0,0,0,0,0,0
271,0,-1.54550718718,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.0443666218571,0,0,0,0,0,0,0,0,0,0
272,1,0.841594769186,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,-0.378876383748,-0.478903728509,-0.444829492449,0,1,1,0,1,1,-0.643529197075,0,0,0,0,0,0,0,0,0,0
273,1,-0.351956208999,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0.863051738988,-0.478903728509,0.71049155044,0,0,0,0,1,1,-0.266636609438,0,0,0,0,0,0,0,0,0,0
274,0,-1.54550718718,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0.552569708304,-0.478903728509,0.71049155044,0,0,0,0,0,1,-0.0694927943663,0,0,1,1,0,0,0,1,0,1
275,1,0.841594769186,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.493738553271,0,0,0,0,0,0,0,0,1,0
276,1,-1.54550718718,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,2.57070290775,0.481103898778,-0.444829492449,0,0,0,0,1,1,0.863235183171,0,0,1,1,0,0,1,0,0,0
277,0,0.841594769186,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1.17353376967,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.493738553271,0,0,0,0,0,0,0,0,0,0
278,0,-0.351956208999,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.643529197075,0,0,0,0,0,0,0,0,0,0
279,0,0.841594769186,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,-1.77604552183,3.36112678064,0.71049155044,0,0,0,0,1,1,-0.0806062937453,0,0,0,0,0,0,0,0,1,0
280,1,0.841594769186,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0.397328692962,0.481103898778,0.71049155044,0,0,0,1,1,0,-0.252140740683,0,0,0,0,0,0,0,0,0,0
281,0,0.841594769186,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,2.72594392309,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.493738553271,0,0,0,0,0,0,0,0,1,0
282,0,0.841594769186,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,-0.146014860735,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.491724593905,0,0,0,0,0,0,0,0,0,0
283,0,0.841594769186,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,-1.07746095279,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.459914859508,0,0,0,0,0,0,0,0,0,0
284,1,0.841594769186,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,-0.844599429774,-0.478903728509,-0.444829492449,0,0,0,1,0,1,-0.487940205769,0,0,0,0,0,0,0,0,0,0
285,0,-1.54550718718,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.141005746892,0,0,1,1,0,0,1,1,0,0
286,0,0.841594769186,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0.24208767762,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.476101912952,0,0,0,0,0,0,0,0,0,1
287,1,0.841594769186,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0.00922615460683,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.459914859508,0,0,0,0,0,0,0,0,0,0
288,0,0.841594769186,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,-0.611737906761,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.490920556385,0,0,0,0,0,0,0,0,0,0
289,1,-0.351956208999,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0.940672246659,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.392267471984,0,0,0,0,0,0,0,0,0,0
290,1,0.841594769186,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,-0.611737906761,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.493738553271,0,0,0,0,0,0,0,0,1,0
291,1,-1.54550718718,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,-0.301255876077,-0.478903728509,-0.444829492449,0,0,0,0,1,1,0.88046980473,0,0,0,0,0,0,0,0,0,0
292,1,-1.54550718718,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,-0.844599429774,0.481103898778,-0.444829492449,0,0,0,0,1,1,1.11683364231,0,0,1,1,0,1,0,0,0,1
293,0,-0.351956208999,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.474949200633,-0.478903728509,-0.444829492449,0,0,1,0,0,0,-0.39468345011,0,0,1,1,0,1,0,1,0,1
294,0,0.841594769186,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.456496891419,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.472477945763,0,0,0,0,0,0,0,0,0,0
295,0,0.841594769186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.456496891419,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.490920556385,0,0,0,0,0,0,0,0,0,0
296,0,-1.54550718718,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,0,1,-0.10774642562,0,0,0,0,0,0,0,0,0,1
297,0,0.841594769186,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,-0.495307145255,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.503804484534,0,0,0,0,0,0,0,0,0,1
298,0,-1.54550718718,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,-2.16414806018,0.481103898778,1.86581259333,0,0,0,0,1,1,2.28560268274,0,0,1,1,0,1,1,0,0,0
299,1,-1.54550718718,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.0540305343607,0,0,1,1,0,1,1,1,0,0
300,1,-1.54550718718,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1.56163630803,-0.478903728509,0.71049155044,0,0,0,0,0,1,4.14050951093,0,0,0,1,0,1,1,0,0,1
301,1,0.841594769186,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.493738553271,0,0,0,0,0,0,0,0,1,0
302,1,0.841594769186,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2.20610751487e-15,1.44111152607,-0.444829492449,0,0,0,0,1,1,-0.194157265662,0,0,0,0,0,0,0,0,1,0
303,0,0.841594769186,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.844599429774,-0.478903728509,-0.444829492449,0,1,1,0,1,1,-0.643529197075,0,0,0,0,0,0,0,0,0,0
304,1,-0.351956208999,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.404830558238,0,0,0,1,0,1,1,1,1,0
305,0,0.841594769186,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,0,0,-0.487940205769,0,0,0,0,0,0,0,0,0,0
306,1,-1.54550718718,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,-2.24797820847,0.481103898778,1.86581259333,0,0,0,0,1,1,2.28560268274,0,0,1,1,0,1,1,0,0,0
307,1,-1.54550718718,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,1.49960382153,0,0,0,0,0,0,0,0,0,1
308,1,-1.54550718718,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,-0.999840445116,0.481103898778,-0.444829492449,0,0,0,0,0,1,1.46127094619,0,0,1,1,1,0,0,0,0,1
309,0,-0.351956208999,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0.00922615460683,0.481103898778,-0.444829492449,1,0,0,0,0,0,-0.179661396906,0,0,0,0,0,0,0,0,0,1
310,1,-1.54550718718,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0.00922615460683,-0.478903728509,-0.444829492449,0,0,0,0,0,1,0.456788418315,0,0,1,1,1,0,0,1,0,1
311,1,-1.54550718718,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,-0.456496891419,-0.478903728509,-0.444829492449,0,0,0,0,1,1,0.963739873208,0,0,1,1,1,0,1,0,0,1
312,1,-1.54550718718,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,-0.922219937445,1.44111152607,1.86581259333,0,0,0,0,0,1,4.42760888915,0,0,1,1,1,0,1,1,0,1
313,0,-0.351956208999,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,-0.301255876077,0.481103898778,0.71049155044,0,0,0,0,1,1,-0.141005746892,0,0,0,0,0,0,0,0,0,0
314,0,0.841594769186,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.146014860735,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.490920556385,0,0,0,0,0,0,0,0,0,0
315,0,-0.351956208999,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.01829275433,0.481103898778,0.71049155044,0,1,1,1,0,0,-0.136173790641,0,0,0,0,0,0,0,0,0,0
316,1,0.841594769186,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,-0.301255876077,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.491724593905,0,0,0,0,0,0,0,0,0,0
317,1,-0.351956208999,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,-0.456496891419,0.481103898778,-0.444829492449,0,0,0,0,1,1,-0.141005746892,0,0,0,0,0,0,0,0,0,0
318,0,-0.351956208999,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1.87211833871,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.372939646977,0,0,0,0,0,0,0,0,0,0
319,1,-1.54550718718,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0.0868466622778,-0.478903728509,1.86581259333,0,0,0,0,1,1,2.54298553001,0,0,1,1,1,1,0,0,0,0
320,1,-1.54550718718,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0.785431231317,0.481103898778,0.71049155044,0,0,0,0,1,1,1.95606326637,0,0,1,1,1,1,0,1,0,1
321,0,0.841594769186,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,-0.611737906761,-0.478903728509,-0.444829492449,0,0,0,0,0,0,-0.503402465774,0,0,0,0,0,0,0,0,0,0
322,0,0.841594769186,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,-0.223635368406,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.490920556385,0,0,0,0,0,0,0,0,0,0
323,1,-0.351956208999,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0.00922615460683,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.404830558238,0,0,0,0,0,0,0,0,1,0
324,1,-0.351956208999,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,-0.611737906761,0.481103898778,0.71049155044,0,0,0,0,1,1,-0.0830222718712,0,0,0,0,0,0,0,0,0,0
325,0,0.841594769186,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.20610751487e-15,7.20115728979,1.86581259333,0,1,1,0,1,0,0.700721032164,0,0,0,0,0,0,0,0,0,0
326,1,-1.54550718718,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0.474949200633,-0.478903728509,-0.444829492449,0,0,0,0,0,1,1.97796749045,0,0,1,1,1,1,1,0,0,1
327,0,0.841594769186,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,2.41546189241,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.522971888594,0,0,0,0,0,0,0,0,0,0
328,1,-0.351956208999,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0.474949200633,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.392267471984,0,0,1,1,0,1,0,1,0,0
329,1,0.841594769186,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0.0868466622778,0.481103898778,0.71049155044,0,0,0,0,1,1,-0.246825588806,0,0,0,0,0,0,0,0,0,0
330,1,-1.54550718718,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,-1.07746095279,-0.478903728509,0.71049155044,0,0,0,0,1,1,0.477082634573,0,0,1,1,1,1,1,1,0,1
331,1,0.841594769186,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,2.20610751487e-15,1.44111152607,-0.444829492449,0,0,0,0,1,1,-0.194157265662,0,0,0,0,0,0,0,0,1,0
332,0,-1.54550718718,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1.21234402351,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.0926861843747,0,1,0,0,0,0,0,0,0,0
333,0,-1.54550718718,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0.630190215975,-0.478903728509,0.71049155044,0,0,0,0,0,1,2.32256714807,0,1,0,0,0,0,0,1,0,0
334,0,0.841594769186,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.07746095279,1.44111152607,-0.444829492449,0,0,0,0,1,1,-0.295628346949,0,0,0,0,0,0,0,0,0,0
335,1,-1.54550718718,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,2.20610751487e-15,0.481103898778,-0.444829492449,0,0,0,0,0,1,1.93963461512,0,0,0,0,0,0,0,0,0,0
336,0,0.841594769186,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.490920556385,0,0,0,0,0,0,0,0,0,0
337,0,-1.54550718718,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.0683943530642,0.481103898778,-0.444829492449,0,0,0,0,1,1,0.643703948393,0,0,0,1,1,1,0,0,0,0
338,1,-1.54550718718,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.863051738988,-0.478903728509,-0.444829492449,0,0,0,0,1,1,1.95606326637,0,1,0,0,0,0,1,0,0,1
339,1,0.841594769186,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.17353376967,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.487940205769,0,0,0,0,0,0,0,0,0,0
340,0,-1.54550718718,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.17353376967,-0.478903728509,-0.444829492449,0,0,0,0,1,1,0.0426085906745,0,1,0,0,0,0,1,1,0,0
341,1,-0.351956208999,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,-2.16414806018,0.481103898778,0.71049155044,0,0,0,0,1,1,-0.141005746892,0,0,0,1,1,0,1,1,0,0
342,1,-1.54550718718,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,-0.456496891419,2.40111915335,1.86581259333,0,0,0,0,1,1,4.43968877978,0,0,0,0,1,0,0,0,0,0
343,0,-0.351956208999,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,-0.146014860735,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.392267471984,0,0,0,0,0,0,0,0,0,0
344,0,-0.351956208999,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.378876383748,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.392267471984,0,0,0,0,0,0,0,0,0,0
345,0,-0.351956208999,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.474949200633,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.392267471984,0,0,0,0,0,0,0,0,0,0
346,1,-0.351956208999,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,-0.456496891419,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.392267471984,0,0,0,0,1,1,1,1,0,0
347,1,-0.351956208999,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0.785431231317,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.392267471984,0,0,0,0,0,0,0,0,0,0
348,1,0.841594769186,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,2.20610751487e-15,0.481103898778,-0.444829492449,0,0,0,0,1,1,-0.332351214462,0,0,0,0,0,0,0,0,0,0
349,1,0.841594769186,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,-2.08652755251,0.481103898778,0.71049155044,0,0,0,1,1,0,-0.336216779463,0,0,0,0,0,0,0,0,0,0
350,0,0.841594769186,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.940672246659,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.476101912952,0,0,0,0,0,0,0,0,0,0
351,0,0.841594769186,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,-0.53411739909,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.465230011385,0,0,0,0,0,0,0,0,0,0
352,0,-1.54550718718,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,0.032944678171,0,1,0,0,0,1,0,0,0,0
353,0,0.841594769186,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,-1.15508146046,0.481103898778,0.71049155044,0,0,0,0,1,1,-0.503804484534,0,0,0,0,0,0,0,0,0,1
354,0,0.841594769186,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,-0.378876383748,0.481103898778,-0.444829492449,0,0,0,0,1,1,-0.29949391195,0,0,0,0,0,0,0,0,0,0
355,0,0.841594769186,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.5038856614,0,0,0,0,0,0,0,0,0,1
356,0,0.841594769186,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,-0.146014860735,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.459914859508,0,0,0,0,0,0,0,0,0,0
357,1,-1.54550718718,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,-0.611737906761,-0.478903728509,0.71049155044,0,0,0,0,1,1,0.419501178312,0,0,0,1,1,1,0,1,0,0
358,0,-0.351956208999,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0.630190215975,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.392267471984,0,0,0,0,0,0,0,0,0,0
359,1,0.841594769186,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.49124139828,0,0,0,0,0,0,0,0,1,0
360,1,0.841594769186,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.49124139828,0,0,0,0,0,0,0,0,1,0
361,0,0.841594769186,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0.785431231317,0.481103898778,4.17645467911,0,0,0,0,1,1,-0.104282879379,0,0,0,0,0,0,0,0,0,0
362,0,-0.351956208999,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,-0.0683943530642,0.481103898778,-0.444829492449,0,1,0,1,1,0,-0.10774642562,0,0,0,0,0,0,0,0,0,1
363,0,0.841594769186,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1.17353376967,-0.478903728509,0.71049155044,0,0,0,0,1,1,-0.364160948859,0,0,0,0,0,0,0,0,0,1
364,0,0.841594769186,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0.397328692962,-0.478903728509,-0.444829492449,0,1,0,1,0,1,-0.507268030776,0,0,0,0,0,0,0,0,0,0
365,0,0.841594769186,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2.20610751487e-15,0.481103898778,-0.444829492449,0,0,0,0,1,1,-0.343947909466,0,0,0,0,0,0,0,0,1,0
366,0,0.841594769186,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0.00922615460683,-0.478903728509,-0.444829492449,0,1,0,1,0,0,-0.503402465774,0,0,0,0,0,0,0,0,0,0
367,1,-1.54550718718,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,2.33784138474,0.481103898778,-0.444829492449,0,0,0,0,1,1,0.810889634704,0,1,0,0,0,1,0,1,0,1
368,1,0.841594769186,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.503804484534,0,0,0,0,0,0,0,0,0,1
369,1,0.841594769186,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.493738553271,0,0,0,0,0,0,0,0,1,0
370,1,-1.54550718718,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,-0.456496891419,-0.478903728509,-0.444829492449,0,0,0,0,0,1,0.695889075912,0,1,0,0,0,1,1,0,0,1
371,1,-1.54550718718,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,-0.378876383748,0.481103898778,-0.444829492449,0,0,0,0,1,1,0.428038278617,0,1,0,0,0,1,1,1,0,1
372,0,0.841594769186,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,-0.922219937445,0.481103898778,-0.444829492449,0,0,0,0,1,1,-0.517979511395,0,0,0,0,0,0,0,0,0,0
373,0,0.841594769186,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,-0.844599429774,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.487940205769,0,0,0,0,0,0,0,0,0,0
374,0,-1.54550718718,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,-0.611737906761,-0.478903728509,-0.444829492449,0,0,0,0,0,1,1.97796749045,0,0,0,0,0,0,0,0,0,1
375,0,0.841594769186,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,-2.08652755251,2.40111915335,0.71049155044,0,0,0,0,1,1,-0.236195285052,0,0,0,0,0,0,0,0,0,0
376,1,-1.54550718718,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2.20610751487e-15,0.481103898778,-0.444829492449,0,0,0,0,0,1,0.944653646013,0,0,0,0,0,0,0,0,0,1
377,1,0.841594769186,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,-0.611737906761,-0.478903728509,-0.444829492449,0,1,0,1,0,0,-0.503402465774,0,0,0,0,0,0,0,0,0,0
378,0,-1.54550718718,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,-0.223635368406,-0.478903728509,1.86581259333,0,0,0,0,1,1,3.44430579191,0,1,0,0,1,0,0,0,0,1
379,0,0.841594769186,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.766978922103,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.565976299235,0,0,0,0,0,0,0,0,0,1
380,0,0.841594769186,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,-0.844599429774,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.493255357646,0,0,0,0,0,0,0,0,0,0
381,1,-1.54550718718,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0.940672246659,-0.478903728509,-0.444829492449,0,0,0,0,0,1,3.75403418765,0,0,0,0,0,0,0,0,0,1
382,1,0.841594769186,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,-2.24176856785,-0.478903728509,1.86581259333,0,0,0,0,1,1,-0.339276374162,0,0,0,0,0,0,0,0,0,1
